id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
209109,27, Local-gov, Masters, Never-married, Prof-specialty, Own-child, White, Male,35, United-States, <=50K
70377,30, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
477983,43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States, <=50K
170924,44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
190174,35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
193787,25, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,40, United-States, <=50K
279472,24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,48, United-States, >50K
34918,22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,15, Germany, <=50K
97688,42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
175413,34, Private, Assoc-acdm, Divorced, Sales, Unmarried, Black, Female,45, United-States, <=50K
173960,60, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,42, United-States, <=50K
205759,21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
425161,57, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
220531,41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States, >50K
176609,50, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,45, United-States, <=50K
371987,25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
193884,50, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Ecuador, <=50K
200352,36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, <=50K
127595,31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
220419,29, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,56, United-States, <=50K
231931,21, Private, Some-college, Never-married, Sales, Own-child, White, Male,45, United-States, <=50K
248402,27, Private, Bachelors, Never-married, Tech-support, Unmarried, Black, Female,40, United-States, <=50K
111095,65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,16, United-States, <=50K
57424,37, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,60, United-States, <=50K
157443,39, ?, Masters, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,40, ?, <=50K
278130,24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
169469,38, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,80, United-States, <=50K
146268,48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
153718,21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,25, United-States, <=50K
217460,31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
238638,55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
303296,24, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,40, Laos, <=50K
173321,43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
193945,26, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,45, United-States, <=50K
83082,46, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,33, United-States, <=50K
193815,35, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
34987,41, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,54, United-States, >50K
59306,26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
142897,34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,35, Taiwan, >50K
860348,19, ?, Some-college, Never-married, ?, Own-child, Black, Female,25, United-States, <=50K
205607,36, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,40, United-States, >50K
199698,22, Private, Some-college, Never-married, Sales, Own-child, White, Male,15, United-States, <=50K
191954,24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
138714,77, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
399087,22, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,40, Mexico, <=50K
423158,29, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
159841,62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,24, United-States, <=50K
174308,39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
50356,43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
186110,35, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,45, United-States, <=50K
200381,29, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
174309,76, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,10, United-States, <=50K
78383,63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,45, United-States, <=50K
211601,23, ?, Assoc-voc, Never-married, ?, Own-child, Black, Female,15, United-States, <=50K
187728,43, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,50, United-States, >50K
321171,58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
127921,66, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,55, United-States, <=50K
206565,41, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,45, United-States, <=50K
224563,26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
178686,47, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
98545,55, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
242606,53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
270942,17, Private, 5th-6th, Never-married, Other-service, Other-relative, White, Male,48, Mexico, <=50K
94235,30, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,40, United-States, <=50K
71195,49, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,60, United-States, <=50K
104112,19, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,30, Haiti, <=50K
261192,45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States, <=50K
94936,26, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
296478,38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
119272,36, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
85043,33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,20, United-States, <=50K
293364,22, State-gov, Some-college, Never-married, Protective-serv, Own-child, Black, Female,40, United-States, <=50K
241895,43, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,42, United-States, <=50K
36135,67, ?, 11th, Married-civ-spouse, ?, Husband, White, Male,8, United-States, <=50K
151989,30, ?, Assoc-voc, Divorced, ?, Unmarried, White, Female,40, United-States, <=50K
101128,56, Private, Assoc-acdm, Married-spouse-absent, Other-service, Not-in-family, White, Male,25, Iran, <=50K
156464,31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,25, United-States, <=50K
117963,33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
192262,26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
111363,33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
329752,46, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,30, United-States, <=50K
372020,59, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male,40, United-States, >50K
95432,38, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
161400,65, Private, 11th, Widowed, Other-service, Unmarried, Other, Male,40, United-States, <=50K
96129,40, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
111949,42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,35, United-States, <=50K
117125,26, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Portugal, <=50K
348022,36, Private, 10th, Married-civ-spouse, Other-service, Wife, White, Female,24, United-States, <=50K
270092,62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
180609,43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, <=50K
174575,43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, >50K
410439,22, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,55, United-States, <=50K
92262,28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
183081,56, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
362589,22, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,15, United-States, <=50K
212448,57, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,45, United-States, >50K
481060,39, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,40, United-States, <=50K
185885,26, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,15, United-States, <=50K
89821,17, Private, 11th, Never-married, Other-service, Own-child, White, Male,10, United-States, <=50K
184018,40, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,38, United-States, >50K
256649,45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
160323,44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,40, United-States, <=50K
350845,20, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,10, United-States, <=50K
267404,33, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,40, United-States, <=50K
35633,23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
80914,46, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,30, United-States, <=50K
172927,38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, <=50K
174319,54, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
214955,46, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Female,45, United-States, <=50K
344991,25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
108699,46, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,40, United-States, <=50K
117312,36, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,40, United-States, <=50K
396099,23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,25, United-States, <=50K
134152,29, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
162028,44, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,6, United-States, >50K
25429,19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,16, United-States, <=50K
232392,19, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,40, United-States, <=50K
220098,35, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, >50K
301302,27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
277946,46, Self-emp-not-inc, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
98101,34, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, ?, >50K
196164,34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,35, United-States, <=50K
115562,44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
96975,45, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
137300,20, ?, HS-grad, Never-married, ?, Other-relative, White, Female,35, United-States, <=50K
86872,25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K
132178,52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
416103,20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
108574,28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
288353,50, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
227689,34, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,64, United-States, <=50K
166481,28, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,40, Puerto-Rico, <=50K
445382,41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,65, United-States, >50K
110145,28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
317253,46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,25, United-States, <=50K
123147,28, ?, Some-college, Married-civ-spouse, ?, Wife, White, Female,40, United-States, >50K
